yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2014,4,2104.0,1,3,EDUCOTEC,32.3
2014,4,3509.0,1,3,EDUCOGRAD,33.5
2014,4,931.0,2,8,EDUHS,33.2
2014,4,1382.0,2,8,EDUHSGRAD,26.1
2014,4,2032.0,2,8,EDUCOTEC,19.6
2014,4,3379.0,2,8,EDUCOGRAD,13.6
2011,5,744.0,1,2,EDUHS,25.7
2011,5,3163.0,1,2,EDUHSGRAD,23.5
2011,5,3468.0,1,2,EDUCOTEC,22.3
2011,5,744.0,1,3,EDUHS,37.6
2011,5,3163.0,1,3,EDUHSGRAD,37.1
2011,5,3468.0,1,3,EDUCOTEC,33.9
2011,5,5405.0,0,0,EDUCOGRAD,25.5
2011,5,3372.0,0,0,EDUCOTEC,37.5
2011,5,2989.0,0,0,EDUHSGRAD,41.8
2011,5,705.0,0,0,EDUHS,47.8
2011,5,654.0,0,1,EDUHS,30.8
2011,5,2934.0,0,1,EDUHSGRAD,25.7
2011,5,3355.0,0,1,EDUCOTEC,17.3
2011,5,5353.0,0,1,EDUCOGRAD,12.5
2011,5,702.0,2,4,EDUHS,52.7
2011,5,2971.0,2,4,EDUHSGRAD,55.2
2011,5,681.0,2,5,EDUHS,17.3
2011,5,2933.0,2,5,EDUHSGRAD,22.6
2011,5,3310.0,2,5,EDUCOTEC,28.3
2011,5,5281.0,2,5,EDUCOGRAD,32.9
2011,5,691.0,2,6,EDUHS,38.5
2011,5,2947.0,2,6,EDUHSGRAD,37.8
2011,5,3318.0,2,6,EDUCOTEC,40.0
2011,5,5288.0,2,6,EDUCOGRAD,44.2
2011,5,3417.0,2,7,EDUCOTEC,37.6
2011,5,3061.0,2,7,EDUHSGRAD,29.2
2011,5,719.0,2,7,EDUHS,25.0
2011,5,744.0,2,8,EDUHS,27.7
2011,5,3106.0,2,8,EDUHSGRAD,22.6
2011,5,3453.0,2,8,EDUCOTEC,15.8
2012,5,703.0,1,2,EDUHS,25.6
2012,5,2799.0,1,2,EDUHSGRAD,23.1
2012,5,3295.0,1,2,EDUCOTEC,21.9
2012,5,4832.0,1,2,EDUCOGRAD,15.7
2012,5,703.0,1,3,EDUHS,36.4
2012,5,2799.0,1,3,EDUHSGRAD,34.2
2012,5,3295.0,1,3,EDUCOTEC,35.0
2012,5,4832.0,1,3,EDUCOGRAD,35.9
2012,5,762.0,2,8,EDUHS,40.7
2012,5,2932.0,2,8,EDUHSGRAD,22.8
2012,5,3469.0,2,8,EDUCOTEC,15.2
2012,5,5028.0,2,8,EDUCOGRAD,6.6
2013,5,698.0,1,2,EDUHS,28.8
2013,5,3023.0,1,2,EDUHSGRAD,21.7
2013,5,3546.0,1,2,EDUCOTEC,24.1
2013,5,698.0,1,3,EDUHS,34.5
2013,5,3023.0,1,3,EDUHSGRAD,36.0
2013,5,3546.0,1,3,EDUCOTEC,33.5
2013,5,665.0,0,0,EDUHS,43.1
2013,5,2771.0,0,0,EDUHSGRAD,42.1
2013,5,3333.0,0,0,EDUCOTEC,35.8
2013,5,5381.0,0,0,EDUCOGRAD,28.9
2013,5,3298.0,0,1,EDUCOTEC,18.6
2013,5,5318.0,0,1,EDUCOGRAD,11.8
2013,5,2707.0,0,1,EDUHSGRAD,25.6
2013,5,640.0,0,1,EDUHS,29.7
2013,5,664.0,2,4,EDUHS,45.0
2013,5,2749.0,2,4,EDUHSGRAD,52.5
2013,5,5395.0,2,7,EDUCOGRAD,44.5
2013,5,658.0,2,5,EDUHS,15.6
2013,5,2724.0,2,5,EDUHSGRAD,19.6
2013,5,3258.0,2,5,EDUCOTEC,26.9
2013,5,5294.0,2,5,EDUCOGRAD,34.8
2013,5,660.0,2,6,EDUHS,27.8
2013,5,2734.0,2,6,EDUHSGRAD,34.5
2013,5,3262.0,2,6,EDUCOTEC,39.2
2013,5,5298.0,2,6,EDUCOGRAD,43.8
2013,5,2805.0,2,7,EDUHSGRAD,28.1
2013,5,3350.0,2,7,EDUCOTEC,35.5
