yearend,locationabbr,sample_size,race/ethnicity,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2011,VT,6366.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.3
2011,VT,88.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,50.4
2011,VT,59.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,30.8
2011,VT,64.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.1
2011,VT,6417.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.1
2011,VT,68.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.8
2011,VT,89.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,42.9
2011,VT,56.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,44.3
2011,VT,6310.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,17.8
2011,VT,87.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.4
2011,VT,53.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,35.5
2011,VT,68.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,11.6
2011,VT,6312.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,59.6
2011,VT,85.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,49.5
2011,VT,57.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,33.5
2011,VT,66.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,59.6
2011,VT,6258.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.4
2011,VT,85.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,21.0
2011,VT,56.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,23.1
2011,VT,64.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.6
2011,VT,6281.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,40.0
2011,VT,85.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,43.1
2011,VT,56.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.6
2011,VT,66.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,46.3
2011,VT,6429.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,28.6
2011,VT,89.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.2
2011,VT,59.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.3
2011,VT,67.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,42.1
2011,VT,6509.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,20.6
2011,VT,89.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,18.7
2011,VT,59.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,53.2
2011,VT,69.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,20.1
2012,VT,5450.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.7
2012,VT,69.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.5
2012,VT,58.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.5
2012,VT,69.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.7
2012,VT,58.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.8
2012,VT,5450.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.7
2012,VT,5678.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,17.2
2012,VT,72.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,11.5
2012,VT,63.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,19.2
2013,VT,5716.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.6
2013,VT,52.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.0
2013,VT,60.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,40.1
2013,VT,80.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.0
2013,VT,5716.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.2
2013,VT,52.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,46.1
2013,VT,60.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.7
2013,VT,80.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.5
2013,VT,5602.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.7
2013,VT,50.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,22.1
2013,VT,56.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,27.8
2013,VT,72.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.9
2013,VT,50.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,17.2
2013,VT,5498.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,16.1
2013,VT,72.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,22.3
2013,VT,5439.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,59.0
2013,VT,54.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,55.0
2013,VT,72.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,41.6
2013,VT,5385.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.9
2013,VT,54.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.3
2013,VT,72.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,11.2
2013,VT,5395.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,39.2
2013,VT,54.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,36.1
2013,VT,71.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,30.7
2013,VT,73.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.2
2013,VT,5528.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.3
2013,VT,56.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,27.5
2013,VT,50.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,16.0
2013,VT,5606.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,20.2
2013,VT,56.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.4
2013,VT,73.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.0
2014,VT,5721.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.6
2014,VT,70.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,27.1
2014,VT,5721.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.5
2014,VT,70.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,43.0
2014,VT,6074.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,18.6
2014,VT,50.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,7.3
2014,VT,72.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,17.7
2011,VA,4682.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.5
2011,VA,883.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.9
2011,VA,210.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.3
2011,VA,116.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.5
2011,VA,86.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,30.0
2011,VA,4682.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,33.0
2011,VA,883.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.1
2011,VA,210.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.4
2011,VA,116.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,40.0
2011,VA,86.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.8
2011,VA,111.0,Asian,FV,Q018,Race/Ethnicity,Asian,RACE,RACEASN,27.8
2011,VA,223.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.5
2011,VA,4644.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,38.5
2011,VA,79.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.9
2011,VA,831.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.1
2011,VA,4569.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,19.7
2011,VA,825.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.3
2011,VA,229.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,16.3
2011,VA,110.0,Asian,FV,Q019,Race/Ethnicity,Asian,RACE,RACEASN,16.8
2011,VA,79.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.9
2011,VA,4509.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,55.8
2011,VA,832.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.6
2011,VA,223.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.5
2011,VA,110.0,Asian,PA,Q043,Race/Ethnicity,Asian,RACE,RACEASN,56.8
2011,VA,81.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,47.8
2011,VA,4455.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.2
2011,VA,822.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,20.2
2011,VA,222.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,17.1
2011,VA,110.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,32.4
2011,VA,80.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.2
2011,VA,4452.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.8
2011,VA,820.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,26.6
2011,VA,221.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,25.2
2011,VA,109.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,37.1
2011,VA,79.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.5
2011,VA,4646.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,33.6
2011,VA,855.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.3
2011,VA,229.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.7
2011,VA,115.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,44.9
2011,VA,83.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.6
2011,VA,4719.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.7
2011,VA,868.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,30.8
2011,VA,232.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.3
2011,VA,115.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,27.4
2011,VA,84.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.3
2012,VA,5231.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.0
2012,VA,976.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.3
2012,VA,242.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,19.3
2012,VA,150.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.8
2012,VA,55.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.1
2012,VA,86.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.3
2012,VA,77.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,22.0
2012,VA,5231.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.9
2012,VA,976.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.2
2012,VA,242.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,41.9
2012,VA,150.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,27.9
2012,VA,55.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,41.1
2012,VA,86.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.7
2012,VA,77.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,32.2
2012,VA,5508.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,20.9
2012,VA,1046.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,27.3
2012,VA,286.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.9
2012,VA,158.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,19.4
2012,VA,56.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.9
2012,VA,91.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,17.5
2012,VA,83.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,25.9
2013,VA,5968.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.6
2013,VA,1160.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.4
2013,VA,277.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,22.4
2013,VA,146.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,10.2
2013,VA,70.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.2
2013,VA,108.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,30.5
2013,VA,72.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,30.8
2013,VA,5968.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.3
2013,VA,1160.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.2
2013,VA,277.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.1
2013,VA,146.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,30.9
2013,VA,70.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.1
2013,VA,108.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.2
2013,VA,72.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,29.6
2013,VA,5770.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.0
2013,VA,1059.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,43.3
2013,VA,296.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.5
2013,VA,129.0,Asian,FV,Q018,Race/Ethnicity,Asian,RACE,RACEASN,35.0
2013,VA,64.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,31.9
2013,VA,111.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,36.2
2013,VA,72.0,Other,FV,Q018,Race/Ethnicity,Other,RACE,RACEOTH,25.9
2013,VA,129.0,Asian,FV,Q019,Race/Ethnicity,Asian,RACE,RACEASN,20.5
2013,VA,68.0,Other,FV,Q019,Race/Ethnicity,Other,RACE,RACEOTH,17.9
2013,VA,287.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.3
2013,VA,109.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.9
2013,VA,5680.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,17.8
2013,VA,1041.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.1
2013,VA,64.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,21.2
2013,VA,5665.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,54.8
2013,VA,1042.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,49.1
2013,VA,289.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,41.1
2013,VA,124.0,Asian,PA,Q043,Race/Ethnicity,Asian,RACE,RACEASN,43.2
2013,VA,62.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,54.7
2013,VA,106.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,44.9
2013,VA,67.0,Other,PA,Q043,Race/Ethnicity,Other,RACE,RACEOTH,43.6
2013,VA,5603.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.0
2013,VA,1031.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,24.2
2013,VA,286.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.9
2013,VA,124.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,21.1
2013,VA,62.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,14.6
2013,VA,105.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.8
2013,VA,65.0,Other,PA,Q044,Race/Ethnicity,Other,RACE,RACEOTH,22.6
2013,VA,5621.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.8
2013,VA,1035.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.5
2013,VA,287.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,18.8
2013,VA,123.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,25.2
2013,VA,61.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,33.5
2013,VA,105.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.8
2013,VA,67.0,Other,PA,Q045,Race/Ethnicity,Other,RACE,RACEOTH,31.9
2013,VA,71.0,Other,PA,Q046,Race/Ethnicity,Other,RACE,RACEOTH,30.0
2013,VA,109.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.0
2013,VA,5787.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.4
2013,VA,1067.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,32.6
2013,VA,295.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.9
2013,VA,129.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,40.7
2013,VA,65.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,19.2
2013,VA,5859.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.4
2013,VA,65.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,30.5
2013,VA,1083.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.6
2013,VA,111.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.1
2013,VA,300.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.2
2013,VA,130.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,27.9
2013,VA,75.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,30.7
2014,VA,6636.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.7
2014,VA,1395.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.9
2014,VA,294.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.1
2014,VA,171.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.8
2014,VA,68.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,30.5
2014,VA,119.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.1
2014,VA,6636.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.7
2014,VA,1395.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.6
2014,VA,294.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.9
2014,VA,171.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,33.9
2014,VA,68.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,26.4
2014,VA,119.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.9
2014,VA,7019.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.9
2014,VA,1487.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.7
2014,VA,327.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.4
2014,VA,182.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,20.3
2014,VA,71.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,19.6
2014,VA,126.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,19.4
2011,WA,11987.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.0
2011,WA,173.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.4
2011,WA,634.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.9
2011,WA,309.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.1
2011,WA,132.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,42.1
2011,WA,351.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.4
2011,WA,129.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,30.8
2011,WA,11987.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.2
2011,WA,173.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.7
2011,WA,634.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.7
2011,WA,309.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,33.1
2011,WA,132.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,37.8
