yearend,locationabbr,sample_size,gender,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2011,MT,4085.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.8
2011,MT,5484.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.7
2011,MT,4098.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.7
2011,MT,5449.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.0
2011,MT,4060.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.5
2011,MT,5404.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,20.2
2011,MT,4071.0,Male,PA,Q045,Gender,Male,GEN,MALE,37.5
2011,MT,5416.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.5
2011,MT,4160.0,Male,PA,Q046,Gender,Male,GEN,MALE,33.4
2011,MT,5564.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,27.0
2011,MT,4209.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.5
2011,MT,5630.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.3
2012,MT,3746.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.2
2012,MT,4611.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.4
2012,MT,3746.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.4
2012,MT,4611.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.3
2012,MT,3783.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.7
2012,MT,4886.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,19.3
2013,MT,4271.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.1
2013,MT,5052.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.1
2013,MT,4271.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.1
2013,MT,5052.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.1
2013,MT,4010.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.0
2013,MT,5052.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.2
2013,MT,3980.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.5
2013,MT,4977.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.5
2013,MT,4000.0,Male,PA,Q043,Gender,Male,GEN,MALE,57.3
2013,MT,4974.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,58.4
2013,MT,3967.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.5
2013,MT,4938.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,22.1
2013,MT,3974.0,Male,PA,Q045,Gender,Male,GEN,MALE,39.7
2013,MT,4937.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,37.8
2013,MT,4045.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.3
2013,MT,5071.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,29.2
2013,MT,4094.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.5
2013,MT,5124.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.5
2014,MT,3233.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.7
2014,MT,3831.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.9
2014,MT,3233.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.4
2014,MT,3831.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2014,MT,3304.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.5
2014,MT,4189.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,19.6
2011,US,191988.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.8
2011,US,278712.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.1
2011,US,191914.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2011,US,278617.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.4
2011,US,282963.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.2
2011,US,182311.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.4
2011,US,179886.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.8
2011,US,278724.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.6
2011,US,180319.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.1
2011,US,277769.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,50.2
2011,US,178620.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.4
2011,US,275101.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.9
2011,US,179206.0,Male,PA,Q045,Gender,Male,GEN,MALE,33.8
2011,US,275688.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,29.9
2011,US,184065.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.4
2011,US,285247.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,24.5
2011,US,186317.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.9
2011,US,288761.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.9
2012,US,185040.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.9
2012,US,257190.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.6
2012,US,187835.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.2
2012,US,277942.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.3
2013,US,194211.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.3
2013,US,263276.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.3
2013,US,194211.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.7
2013,US,263276.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.3
2013,US,180492.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.2
2013,US,262501.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.2
2013,US,177455.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.6
2013,US,257348.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.5
2013,US,255880.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,48.8
2013,US,177201.0,Male,PA,Q043,Gender,Male,GEN,MALE,51.6
2013,US,175508.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.0
2013,US,253467.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.5
2013,US,175853.0,Male,PA,Q045,Gender,Male,GEN,MALE,33.0
2013,US,253754.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,29.5
2013,US,183641.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.5
2013,US,181263.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.8
2013,US,263061.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,24.7
2014,US,183706.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.0
2014,US,242169.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.8
2014,US,183706.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.1
2014,US,242169.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.2
2011,NE,10102.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.2
2011,NE,14264.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.6
2011,NE,10102.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.6
2011,NE,14264.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.2
2011,NE,14430.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.3
2011,NE,9660.0,Male,FV,Q018,Gender,Male,GEN,MALE,46.2
2011,NE,9534.0,Male,FV,Q019,Gender,Male,GEN,MALE,29.7
2011,NE,14251.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.9
2011,NE,9544.0,Male,PA,Q043,Gender,Male,GEN,MALE,47.2
2011,NE,14191.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,50.6
2011,NE,9697.0,Male,PA,Q046,Gender,Male,GEN,MALE,32.0
2011,NE,9507.0,Male,PA,Q045,Gender,Male,GEN,MALE,28.2
2011,NE,9477.0,Male,PA,Q044,Gender,Male,GEN,MALE,19.7
2011,NE,14090.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,18.4
2011,NE,14084.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,28.9
2011,NE,14507.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,24.5
2011,NE,9795.0,Male,PA,Q047,Gender,Male,GEN,MALE,27.2
2011,NE,14638.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.4
2012,NE,7781.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.2
2012,NE,10604.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.1
2012,NE,7781.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.0
2012,NE,10604.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.5
2012,NE,7865.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.4
2012,NE,11288.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.6
2013,NE,6860.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.8
2013,NE,9390.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.4
2013,NE,6860.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.5
2013,NE,9390.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.2
2013,NE,6462.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.4
2013,NE,9487.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.4
2014,NV,1982.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.4
2013,NE,6373.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.6
2013,NE,9327.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.1
2013,NE,6416.0,Male,PA,Q043,Gender,Male,GEN,MALE,48.8
2013,NE,9314.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,51.4
2013,NE,6366.0,Male,PA,Q044,Gender,Male,GEN,MALE,19.4
2013,NE,9269.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,18.2
2013,NE,6389.0,Male,PA,Q045,Gender,Male,GEN,MALE,30.4
2013,NE,9241.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,31.1
2013,NE,6499.0,Male,PA,Q046,Gender,Male,GEN,MALE,31.0
2013,NE,9522.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.0
2013,NE,6567.0,Male,PA,Q047,Gender,Male,GEN,MALE,26.3
2013,NE,9591.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.3
2014,NE,9399.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.7
2014,NE,11731.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.7
2014,NE,9399.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2014,NE,11731.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.5
2011,NH,2478.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.0
2014,NE,9599.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.2
2014,NE,12798.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.4
2011,NV,2200.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.5
2011,NV,3005.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.4
2011,NV,2200.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.8
2011,NV,3005.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.9
2011,NV,3018.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.7
2011,NV,2038.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.2
2011,NV,2001.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.8
2011,NV,2954.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.0
2011,NV,1979.0,Male,PA,Q043,Gender,Male,GEN,MALE,55.2
2011,NV,2864.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,49.8
2011,NV,1956.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.6
2011,NV,2831.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.8
2011,NV,1961.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.9
2011,NV,2844.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,30.6
2011,NV,2034.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.5
2011,NV,2972.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,25.5
2011,NV,2072.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.7
2011,NV,3028.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.9
2012,NV,1988.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.5
2012,NV,2604.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.8
2012,NV,1988.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.4
2012,NV,2604.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2012,NV,2023.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.0
2012,NV,2814.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.5
2013,NV,2165.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.9
2013,NV,2706.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.6
2013,NV,2165.0,Male,OWS,Q037,Gender,Male,GEN,MALE,46.8
2013,NV,2706.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2013,NV,2027.0,Male,FV,Q018,Gender,Male,GEN,MALE,37.4
2013,NV,2693.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.8
2013,NV,1996.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.6
2013,NV,2640.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.9
2013,NV,2003.0,Male,PA,Q043,Gender,Male,GEN,MALE,57.0
2013,NV,2646.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,50.1
2013,NV,1981.0,Male,PA,Q044,Gender,Male,GEN,MALE,27.4
2013,NV,2614.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,20.3
2013,NV,1985.0,Male,PA,Q045,Gender,Male,GEN,MALE,34.7
2013,NV,2631.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,32.4
2013,NV,2694.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.5
2013,NV,2041.0,Male,PA,Q046,Gender,Male,GEN,MALE,39.1
2013,NV,2065.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.2
2013,NV,2734.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,27.2
2014,NV,1573.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.9
2014,NV,1573.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.5
2014,NV,1982.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.4
2014,NV,1611.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.0
2014,NV,2143.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.9
2011,NH,2514.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.3
2011,NH,3535.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.1
2011,NH,2514.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.6
2011,NH,3535.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.1
2011,NH,3636.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,24.8
2011,NH,2425.0,Male,FV,Q018,Gender,Male,GEN,MALE,36.1
2011,NH,2419.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.4
2011,NH,3587.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,12.9
2011,NH,2396.0,Male,PA,Q043,Gender,Male,GEN,MALE,55.5
2011,NH,3562.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.6
2011,NH,2368.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.1
2011,NH,3507.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.6
2011,NH,2390.0,Male,PA,Q045,Gender,Male,GEN,MALE,34.5
2011,NH,3539.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.0
2011,NH,2443.0,Male,PA,Q046,Gender,Male,GEN,MALE,32.3
2011,NH,3628.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,28.7
2011,NH,3690.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.0
2012,NH,3085.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.9
2012,NH,4097.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.6
2012,NH,3085.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.0
2012,NH,4097.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.4
2012,NH,3115.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.2
2012,NH,4393.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,20.8
2013,NH,2671.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.7
2013,NH,3470.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.8
2013,NH,2671.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.8
2013,NH,3470.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.0
2013,NH,2472.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.0
2013,NH,3496.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.1
2013,NH,3424.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,13.9
2013,NH,2438.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.0
2013,NH,2501.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.8
2013,NH,3452.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,30.4
2013,NH,2406.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.2
2013,NH,3362.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.6
2013,NH,2453.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.9
2013,NH,3339.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.0
2013,NH,2371.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.3
2013,NH,3319.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.3
2013,NH,2389.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.7
2013,NH,3509.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.9
2014,NH,2509.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.5
2014,NH,3221.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.3
2014,NH,2509.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.1
2014,NH,3221.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.0
2014,NH,2604.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.2
2014,NH,3570.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,20.3
2011,NJ,5844.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.6
2011,NJ,8286.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,21.8
2011,NJ,5844.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.9
2011,NJ,8286.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.5
2011,NJ,8400.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.6
2011,NJ,5425.0,Male,FV,Q018,Gender,Male,GEN,MALE,38.5
2011,NJ,5332.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.7
2011,NJ,8266.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.1
2011,NJ,5381.0,Male,PA,Q043,Gender,Male,GEN,MALE,55.0
2011,NJ,8259.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,51.6
2011,NJ,5319.0,Male,PA,Q044,Gender,Male,GEN,MALE,26.3
2011,NJ,8145.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,20.1
2011,NJ,5349.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.4
2011,NJ,8179.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,30.8
2011,NJ,5497.0,Male,PA,Q046,Gender,Male,GEN,MALE,37.9
2011,NJ,8474.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.0
2011,NJ,5568.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.9
2011,NJ,8626.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,28.7
2012,NJ,6104.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.3
2012,NJ,8373.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,22.9
2012,NJ,6104.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.9
2012,NJ,8373.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.0
2012,NJ,6340.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.6
2012,NJ,9392.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,27.0
2013,NJ,5458.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.8
2013,NJ,6798.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.9
2013,NJ,5458.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.1
2013,NJ,6798.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2013,NJ,5034.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.8
2013,NJ,6855.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.1
2014,NJ,6808.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.3
2013,NJ,4921.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.1
2013,NJ,6694.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.0
2013,NJ,4946.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.4
2013,NJ,6660.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,47.9
2013,NJ,4904.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.1
2013,NJ,6605.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,18.4
2013,NJ,4929.0,Male,PA,Q045,Gender,Male,GEN,MALE,33.6
2013,NJ,6622.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,30.9
2013,NJ,6856.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.4
2013,NJ,5049.0,Male,PA,Q046,Gender,Male,GEN,MALE,38.0
2013,NJ,5109.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.3
2013,NJ,6940.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,30.1
2011,NM,5239.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.3
2014,NJ,5147.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.5
2014,NJ,5147.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.3
2014,NJ,6808.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.1
2014,NJ,5379.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.1
2014,NJ,7646.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.4
2011,NM,3742.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.3
2011,NM,3742.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.6
2011,NM,5239.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.0
2011,NM,5236.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.2
2011,NM,3508.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.0
2011,NM,3477.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.3
2011,NM,5141.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.6
2011,NM,3503.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.0
2011,NM,5154.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,51.4
2011,NM,3475.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.3
2011,NM,5107.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.5
2011,NM,3494.0,Male,PA,Q045,Gender,Male,GEN,MALE,34.6
2011,NM,5134.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,31.7
2011,NM,3540.0,Male,PA,Q046,Gender,Male,GEN,MALE,36.5
2011,NM,5221.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.7
2011,NM,3575.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.2
2011,NM,5289.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.4
2012,NM,3546.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.7
2012,NM,4839.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.5
2012,NM,3546.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.4
2012,NM,4839.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2012,NM,3592.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.5
2012,NM,5181.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.0
2013,NM,3886.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.6
2013,NM,5028.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.1
2013,NM,3886.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2013,NM,5028.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.3
2011,NY,2936.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.9
2013,NM,3544.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.8
2013,NM,4904.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,35.8
2013,NM,3450.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.5
2013,NM,4778.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.8
2013,NM,3487.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.0
2013,NM,4788.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.0
2013,NM,3461.0,Male,PA,Q044,Gender,Male,GEN,MALE,26.4
2013,NM,4739.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,20.0
2013,NM,3470.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.9
2013,NM,4762.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,33.8
2013,NM,4871.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,27.8
2013,NM,3531.0,Male,PA,Q046,Gender,Male,GEN,MALE,36.4
2013,NM,3573.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.9
2013,NM,4939.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.6
2014,NM,3586.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.5
2014,NM,4698.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.4
2014,NM,3586.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.9
2014,NM,4698.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.9
2014,NM,3755.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.3
2014,NM,5172.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.1
2011,NY,3025.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.3
2011,NY,4197.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.7
2012,NY,3298.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,22.9
2011,NY,3025.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.3
2011,NY,4197.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2011,NY,4276.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.7
2011,NY,2889.0,Male,FV,Q018,Gender,Male,GEN,MALE,38.6
2011,NY,2835.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.4
2011,NY,4224.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.9
2012,NY,2454.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.6
2011,NY,2814.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.7
