yearend,locationabbr,sample_size,education,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2016,MI,602.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,31.1
2016,MI,3031.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.2
2016,MI,3445.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.7
2016,MI,4040.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.0
2016,MN,655.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,35.8
2016,MN,3768.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.8
2016,MN,4742.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,37.8
2016,MN,6230.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.4
2016,MS,628.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.5
2016,MS,1561.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,32.5
2016,MS,1250.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.4
2016,MS,1378.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,35.6
2016,MO,574.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,31.3
2016,MO,2145.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,37.2
2016,MO,1837.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.0
2016,MO,2018.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.2
2016,MT,352.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.7
2016,MT,1632.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.5
2016,MT,1656.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,38.5
2016,MT,1836.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.7
2016,NE,831.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,40.1
2016,NE,4745.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,36.8
2016,NE,4328.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.9
2016,NE,4259.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.2
2016,NV,318.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,40.2
2016,NV,1090.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,32.7
2016,NV,1205.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.3
2016,NV,1360.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,39.1
2016,NH,285.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,28.7
2016,NH,1582.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.3
2016,NH,1533.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,37.9
2016,NH,2484.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.8
2016,NJ,483.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,33.6
2016,NJ,1814.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.9
2016,NJ,1614.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.5
2016,NJ,2879.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.6
2016,NM,634.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.7
2016,NM,1500.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,37.9
2016,NM,1556.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.7
2016,NM,1832.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.7
2016,NY,2623.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.0
2016,NY,9118.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.7
2016,NY,8065.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.5
2016,NY,11357.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,34.3
2016,NC,642.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,31.9
2016,NC,1631.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.4
2016,NC,1737.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.4
2016,NC,1967.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.0
2016,ND,296.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.2
2016,ND,1542.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,36.1
2016,ND,1753.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.0
2016,ND,1747.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.4
2016,OH,795.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,30.3
2016,OH,4093.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,33.8
2016,OH,3072.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.7
2016,OH,3487.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.2
2016,OK,470.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.5
2016,OK,1906.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.1
2016,OK,2055.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.7
2016,OK,2002.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.6
2016,OR,267.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,29.8
2016,OR,1155.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,30.3
2016,OR,1544.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,37.1
2016,OR,2017.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,34.4
2016,PA,370.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,32.7
2016,PA,1972.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.5
2016,PA,1496.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.6
2016,PA,2514.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.6
2016,RI,352.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,37.6
2016,RI,1280.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,37.4
2016,RI,1218.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.9
2016,RI,2071.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,39.8
2016,SC,1132.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,32.2
2016,SC,3166.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.6
2016,SC,2845.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.6
2016,SC,3347.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.1
2016,SD,289.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,35.2
2016,SD,1475.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.5
2016,SD,1704.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,37.2
2016,SD,1897.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.8
2016,TN,605.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,32.6
2016,TN,1831.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,32.1
2016,TN,1473.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.0
2016,TN,1739.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.6
2016,TX,1162.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,38.4
2016,TX,2733.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,32.2
2016,TX,2768.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.9
2016,TX,4102.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.3
2016,UT,433.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,31.6
2016,UT,2517.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,33.0
2016,UT,3343.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.9
2016,UT,3731.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.2
2016,VT,299.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,33.3
2016,VT,1731.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.5
2016,VT,1423.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.4
2016,VT,2611.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,34.6
2016,VA,655.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,32.3
2016,VA,2168.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.4
2016,VA,2062.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.4
2016,VA,3385.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,39.8
2016,WA,675.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,33.3
2016,WA,2851.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.5
2016,WA,3803.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.2
2016,WA,5637.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.7
2016,WV,771.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,33.1
2016,WV,2424.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,32.6
2016,WV,1600.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.2
2016,WV,1832.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,35.2
2016,WI,250.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,35.9
2016,WI,1538.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.7
2016,WI,1315.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.0
2016,WI,1686.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.4
2016,WY,207.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,30.7
2016,WY,1199.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.3
2016,WY,1360.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.2
2016,WY,1427.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.4
2016,GU,128.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,43.0
2016,GU,491.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,29.8
2016,GU,353.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.9
2016,GU,503.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,40.8
2016,PR,1061.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.7
2016,PR,1345.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.4
2016,PR,1420.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.3
2016,PR,1688.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.2
2016,VI,226.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,34.8
2016,VI,374.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,27.7
2016,VI,218.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.5
2016,VI,365.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,34.3
2016,US,32325.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,35.5
2016,US,123241.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,32.3
2016,US,120735.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,31.0
2016,US,161309.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,22.2
2016,AL,739.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,40.1
2016,AL,2062.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,36.2
2016,AL,1894.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,36.3
2016,AL,1817.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,30.5
2016,AK,153.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,32.8
2016,AK,767.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,27.9
2016,AK,839.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,39.9
2016,AK,973.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,21.7
2016,AZ,630.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,35.8
2016,AZ,2280.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,30.5
2016,AZ,3072.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,30.2
2016,AZ,4024.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,22.2
2016,AR,476.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,34.6
2016,AR,1686.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,36.5
2016,AR,1245.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,37.8
2016,AR,1446.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,31.6
2016,CA,1256.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,36.0
2016,CA,1945.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,26.9
2016,CA,2599.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,26.7
2016,CA,4531.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,15.1
2016,CO,762.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,27.6
2016,CO,2917.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,25.9
2016,CO,3742.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,23.9
2016,CO,6187.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,16.9
2016,CT,468.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,34.0
2016,CT,2358.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,29.8
2016,CT,2274.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,27.4
2016,CT,4842.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,19.4
2016,DE,329.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,41.3
2016,DE,1154.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,34.0
2016,DE,920.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,28.9
2016,DE,1291.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,24.2
2016,DC,191.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,40.7
2016,DC,783.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,30.4
2016,DC,640.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,31.5
2016,DC,1857.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,13.4
2016,FL,3313.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,32.4
2016,FL,9984.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,29.7
2016,FL,9688.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,27.8
2016,FL,10084.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,21.9
2016,GA,555.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,38.2
2016,GA,1339.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,32.3
2016,GA,1264.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,34.1
2016,GA,1717.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,23.5
2016,HI,276.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,26.6
2016,HI,2004.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,27.5
2016,HI,2123.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,24.9
2016,HI,3244.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,17.8
2016,ID,314.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,32.0
2016,ID,1388.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,28.7
2016,ID,1534.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,28.1
2016,ID,1625.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,22.6
2016,IL,316.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,39.4
2016,IL,1037.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,33.2
2016,IL,1308.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,32.4
